区分,薬価基準収載医薬品コード,成分名,規格,Unnamed: 4,Unnamed: 5,Unnamed: 6,品名,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考
内用薬,4291056F1025,ダコミチニブ水和物,１５ｍｇ１錠,,,,ビジンプロ錠１５ｍｇ,ファイザー,,先発品,,2828.9,R8.3.31まで,
内用薬,4291056F2021,ダコミチニブ水和物,４５ｍｇ１錠,,,,ビジンプロ錠４５ｍｇ,ファイザー,,先発品,,6772.4,R8.3.31まで,
内用薬,4291057M1029,エンコラフェニブ,５０ｍｇ１カプセル,,,,ビラフトビカプセル５０ｍｇ,小野薬品工業,,先発品,,3239.6,,
内用薬,4291057M2025,エンコラフェニブ,７５ｍｇ１カプセル,,,,ビラフトビカプセル７５ｍｇ,小野薬品工業,,先発品,,4769.8,,
内用薬,4291058F1024,ビニメチニブ,１５ｍｇ１錠,,,,メクトビ錠１５ｍｇ,小野薬品工業,,先発品,,4926.4,,
内用薬,4291059F1029,アパルタミド,６０ｍｇ１錠,,,,アーリーダ錠６０ｍｇ,ヤンセンファーマ,,先発品,,2036.0,,
内用薬,4291060F1021,キザルチニブ塩酸塩,１７．７ｍｇ１錠,,,,ヴァンフリタ錠１７．７ｍｇ,第一三共,,先発品,,20059.6,,
内用薬,4291060F2028,キザルチニブ塩酸塩,２６．５ｍｇ１錠,,,,ヴァンフリタ錠２６．５ｍｇ,第一三共,,先発品,,27074.4,,
内用薬,4291061M1025,エヌトレクチニブ,１００ｍｇ１カプセル,,,,ロズリートレクカプセル１００ｍｇ,中外製薬,,先発品,,5310.8,,
内用薬,4291061M2021,エヌトレクチニブ,２００ｍｇ１カプセル,,,,ロズリートレクカプセル２００ｍｇ,中外製薬,,先発品,,10073.0,,
内用薬,4291062F1020,ベネトクラクス,１０ｍｇ１錠,,,,ベネクレクスタ錠１０ｍｇ,アッヴィ,,先発品,,872.8,,
内用薬,4291062F2027,ベネトクラクス,５０ｍｇ１錠,,,,ベネクレクスタ錠５０ｍｇ,アッヴィ,,先発品,,3956.6,,
内用薬,4291062F3023,ベネトクラクス,１００ｍｇ１錠,,,,ベネクレクスタ錠１００ｍｇ,アッヴィ,,先発品,,7585.9,,
内用薬,4291063F1025,ダロルタミド,３００ｍｇ１錠,,,,ニュベクオ錠３００ｍｇ,バイエル薬品,,先発品,,2053.9,,
内用薬,4291064F1020,カボザンチニブリンゴ酸塩,２０ｍｇ１錠,,,,カボメティクス錠２０ｍｇ,武田薬品工業,,先発品,,8007.6,,
内用薬,4291064F2026,カボザンチニブリンゴ酸塩,６０ｍｇ１錠,,,,カボメティクス錠６０ｍｇ,武田薬品工業,,先発品,,22333.0,,
内用薬,4291065F1024,テポチニブ塩酸塩水和物,２５０ｍｇ１錠,,,,テプミトコ錠２５０ｍｇ,メルクバイオファーマ,,先発品,,14399.0,,
内用薬,4291066F1029,チラブルチニブ塩酸塩,８０ｍｇ１錠,,,,ベレキシブル錠８０ｍｇ,小野薬品工業,,先発品,,4307.3,,
内用薬,4291067F1023,カプマチニブ塩酸塩水和物,１５０ｍｇ１錠,,,,タブレクタ錠１５０ｍｇ,ノバルティス　ファーマ,,先発品,,5055.5,,
内用薬,4291067F2020,カプマチニブ塩酸塩水和物,２００ｍｇ１錠,,,,タブレクタ錠２００ｍｇ,ノバルティス　ファーマ,,先発品,,6573.5,,
内用薬,4291068F1028,ニラパリブトシル酸塩水和物,１００ｍｇ１錠,,,,ゼジューラ錠１００ｍｇ,武田薬品工業,,先発品,,9316.8,,
内用薬,4291069F1022,ブリグチニブ,３０ｍｇ１錠,,,,アルンブリグ錠３０ｍｇ,武田薬品工業,,先発品,,4176.1,,
内用薬,4291069F2029,ブリグチニブ,９０ｍｇ１錠,,,,アルンブリグ錠９０ｍｇ,武田薬品工業,,先発品,,11564.3,,
内用薬,4291070M1024,アカラブルチニブ,１００ｍｇ１カプセル,,,,カルケンスカプセル１００ｍｇ,アストラゼネカ,,先発品,,12921.9,,
内用薬,4291071M1029,ラロトレクチニブ硫酸塩,２５ｍｇ１カプセル,,,,ヴァイトラックビカプセル２５ｍｇ,バイエル薬品,,先発品,,4042.5,,
内用薬,4291071M2025,ラロトレクチニブ硫酸塩,１００ｍｇ１カプセル,,,,ヴァイトラックビカプセル１００ｍｇ,バイエル薬品,,先発品,,14542.9,,
内用薬,4291071S1028,ラロトレクチニブ硫酸塩,２％１ｍＬ,,,,ヴァイトラックビ内用液２０ｍｇ／ｍＬ,バイエル薬品,,先発品,,2908.6,,
内用薬,4291072F1024,ペミガチニブ,４．５ｍｇ１錠,,,,ペマジール錠４．５ｍｇ,インサイト・バイオサイエンシズ・ジャパン,,先発品,,25631.2,,
内用薬,4291073F1029,タゼメトスタット臭化水素酸塩,２００ｍｇ１錠,,,,タズベリク錠２００ｍｇ,エーザイ,,先発品,,3004.0,,
内用薬,4291074F1023,ツシジノスタット,１０ｍｇ１錠,,,,ハイヤスタ錠１０ｍｇ,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,,先発品,,20028.4,,
内用薬,4291075F1028,セルペルカチニブ,４０ｍｇ１錠,,,,レットヴィモ錠４０ｍｇ,日本イーライリリー,,先発品,,4066.2,,R7.11.12収載
内用薬,4291075F2024,セルペルカチニブ,８０ｍｇ１錠,,,,レットヴィモ錠８０ｍｇ,日本イーライリリー,,先発品,,7717.4,,R7.11.12収載
内用薬,4291075M1027,セルペルカチニブ,４０ｍｇ１カプセル,,,,レットヴィモカプセル４０ｍｇ,日本イーライリリー,,先発品,,4066.2,,
内用薬,4291075M2023,セルペルカチニブ,８０ｍｇ１カプセル,,,,レットヴィモカプセル８０ｍｇ,日本イーライリリー,,先発品,,7717.4,,
内用薬,4291076F1022,ソトラシブ,１２０ｍｇ１錠,,,,ルマケラス錠１２０ｍｇ,アムジェン,,先発品,,4204.3,,
内用薬,4291077F1027,アシミニブ塩酸塩,２０ｍｇ１錠,,,,セムブリックス錠２０ｍｇ,ノバルティス　ファーマ,,先発品,,5564.5,,
内用薬,4291077F2023,アシミニブ塩酸塩,４０ｍｇ１錠,,,,セムブリックス錠４０ｍｇ,ノバルティス　ファーマ,,先発品,,10618.3,,
内用薬,4291078F1021,ピミテスピブ,４０ｍｇ１錠,,,,ジェセリ錠４０ｍｇ,大鵬薬品工業,,先発品,,6265.0,,
内用薬,4291079F1026,バレメトスタットトシル酸塩,５０ｍｇ１錠,,,,エザルミア錠５０ｍｇ,第一三共,,先発品,,7207.9,,
内用薬,4291079F2022,バレメトスタットトシル酸塩,１００ｍｇ１錠,,,,エザルミア錠１００ｍｇ,第一三共,,先発品,,13819.6,,
内用薬,4291080F1029,フチバチニブ,４ｍｇ１錠,,,,リトゴビ錠４ｍｇ,大鵬薬品工業,,先発品,,10252.5,,
内用薬,4291081M1022,タラゾパリブトシル酸塩,０．１ｍｇ１カプセル,,,,ターゼナカプセル０．１ｍｇ,ファイザー,,先発品,,3920.7,,
内用薬,4291081M2029,タラゾパリブトシル酸塩,０．２５ｍｇ１カプセル,,,,ターゼナカプセル０．２５ｍｇ,ファイザー,,先発品,,9576.0,,
内用薬,4291081M3025,タラゾパリブトシル酸塩,１ｍｇ１カプセル,,,,ターゼナカプセル１ｍｇ,ファイザー,,先発品,,21547.1,,
内用薬,4291082F1028,カピバセルチブ,１６０ｍｇ１錠,,,,トルカプ錠１６０ｍｇ,アストラゼネカ,,先発品,,11116.2,,
内用薬,4291082F2024,カピバセルチブ,２００ｍｇ１錠,,,,トルカプ錠２００ｍｇ,アストラゼネカ,,先発品,,13493.2,,
内用薬,4291083F1022,モメロチニブ塩酸塩水和物,１００ｍｇ１錠,,,,オムジャラ錠１００ｍｇ,グラクソ・スミスクライン,,先発品,,21214.0,,
内用薬,4291083F2029,モメロチニブ塩酸塩水和物,１５０ｍｇ１錠,,,,オムジャラ錠１５０ｍｇ,グラクソ・スミスクライン,,先発品,,31821.0,,
内用薬,4291083F3025,モメロチニブ塩酸塩水和物,２００ｍｇ１錠,,,,オムジャラ錠２００ｍｇ,グラクソ・スミスクライン,,先発品,,42428.0,,
内用薬,4291084F1027,ピルトブルチニブ,５０ｍｇ１錠,,,,ジャイパーカ錠５０ｍｇ,日本イーライリリー,,先発品,,10201.0,,
内用薬,4291084F2023,ピルトブルチニブ,１００ｍｇ１錠,,,,ジャイパーカ錠１００ｍｇ,日本イーライリリー,,先発品,,19465.8,,
内用薬,4291085F1021,グマロンチニブ水和物,５０ｍｇ１錠,,,,ハイイータン錠５０ｍｇ,海和製薬,,先発品,,4382.3,,
内用薬,4291086M1025,レポトレクチニブ,４０ｍｇ１カプセル,,,,オータイロカプセル４０ｍｇ,ブリストル・マイヤーズ　スクイブ,,先発品,,3468.3,,
内用薬,4291086M2021,レポトレクチニブ,１６０ｍｇ１カプセル,,,,オータイロカプセル１６０ｍｇ,ブリストル・マイヤーズ　スクイブ,,先発品,,12477.1,,R7.11.12収載
内用薬,4291087F1020,タスルグラチニブコハク酸塩,３５ｍｇ１錠,,,,タスフィゴ錠３５ｍｇ,エーザイ,,先発品,,15378.7,,
内用薬,4291088M1024,フルキンチニブ,１ｍｇ１カプセル,,,,フリュザクラカプセル１ｍｇ,武田薬品工業,,先発品,,6167.3,,
内用薬,4291088M2020,フルキンチニブ,５ｍｇ１カプセル,,,,フリュザクラカプセル５ｍｇ,武田薬品工業,,先発品,,28640.3,,
内用薬,4291089M1029,ザヌブルチニブ,８０ｍｇ１カプセル,,,,ブルキンザカプセル８０ｍｇ,ビーワン・メディシンズ,,先発品,,6636.1,,R7.3.19収載
内用薬,4291090F1022,イボシデニブ,２５０ｍｇ１錠,,,,ティブソボ錠２５０ｍｇ,日本セルヴィエ,,先発品,,30007.6,,R7.5.21収載
内用薬,4291091F1027,ラゼルチニブメシル酸塩水和物,８０ｍｇ１錠,,,,ラズクルーズ錠８０ｍｇ,ヤンセンファーマ,,先発品,,4403.3,,R7.5.21収載
内用薬,4291091F2023,ラゼルチニブメシル酸塩水和物,２４０ｍｇ１錠,,,,ラズクルーズ錠２４０ｍｇ,ヤンセンファーマ,,先発品,,12354.7,,R7.5.21収載
内用薬,4291092F1021,アカラブルチニブマレイン酸塩水和物,１００ｍｇ１錠,,,,カルケンス錠１００ｍｇ,アストラゼネカ,,先発品,,12921.9,,R7.5.21収載
内用薬,4291093F1026,エルダフィチニブ,３ｍｇ１錠,,,,バルバーサ錠３ｍｇ,ヤンセンファーマ,,先発品,,31810.4,,R7.7.16収載
内用薬,4291093F2022,エルダフィチニブ,４ｍｇ１錠,,,,バルバーサ錠４ｍｇ,ヤンセンファーマ,,先発品,,41501.7,,R7.7.16収載
内用薬,4291093F3029,エルダフィチニブ,５ｍｇ１錠,,,,バルバーサ錠５ｍｇ,ヤンセンファーマ,,先発品,,51009.7,,R7.7.16収載
内用薬,4291094F1020,ベルズチファン,４０ｍｇ１錠,,,,ウェリレグ錠４０ｍｇ,ＭＳＤ,,先発品,,21916.8,,R7.8.14収載
内用薬,4291095M1024,タレトレクチニブアジピン酸塩,２００ｍｇ１カプセル,,,,イブトロジーカプセル２００ｍｇ,日本化薬,,先発品,,9711.2,,R7.11.12収載
内用薬,4291096F1020,ゾンゲルチニブ,６０ｍｇ１錠,,,,ヘルネクシオス錠６０ｍｇ,日本ベーリンガーインゲルハイム,,先発品,,13881.9,,R7.11.12収載
内用薬,4299002M1034,ウベニメクス,１０ｍｇ１カプセル,局,,,ベスタチンカプセル１０ｍｇ,日本化薬,,先発品,,338.0,,
内用薬,4299002M2030,ウベニメクス,３０ｍｇ１カプセル,局,,,ベスタチンカプセル３０ｍｇ,日本化薬,,先発品,,557.1,,
内用薬,4299003M1020,アナグレリド塩酸塩水和物,０．５ｍｇ１カプセル,,,,アグリリンカプセル０．５ｍｇ,武田薬品工業,,先発品,,788.7,,
内用薬,4299004D1025,セルメチニブ硫酸塩,５ｍｇ１個,,,,コセルゴ顆粒５ｍｇ,アレクシオンファーマ,,先発品,,8113.9,,R7.11.12収載
内用薬,4299004D2021,セルメチニブ硫酸塩,７．５ｍｇ１個,,,,コセルゴ顆粒７．５ｍｇ,アレクシオンファーマ,,先発品,,11975.9,,R7.11.12収載
内用薬,4299004M1025,セルメチニブ硫酸塩,１０ｍｇ１カプセル,,,,コセルゴカプセル１０ｍｇ,アレクシオンファーマ,,先発品,,12622.8,,
内用薬,4299004M2021,セルメチニブ硫酸塩,２５ｍｇ１カプセル,,,,コセルゴカプセル２５ｍｇ,アレクシオンファーマ,,先発品,,30257.8,,
内用薬,4299100F1026,トリフルリジン・チピラシル塩酸塩,１５ｍｇ１錠（トリフルリジン相当量）,,,,ロンサーフ配合錠Ｔ１５,大鵬薬品工業,,先発品,,2511.0,,
内用薬,4299100F2022,トリフルリジン・チピラシル塩酸塩,２０ｍｇ１錠（トリフルリジン相当量）,,,,ロンサーフ配合錠Ｔ２０,大鵬薬品工業,,先発品,,3369.2,,
内用薬,4300002M1029,ヨウ化ナトリウム（１２３Ｉ）,３．７ＭＢｑ１カプセル,局,,,ヨードカプセル－１２３,日本メジフィジックス,,,,3466.7,,
内用薬,4300003M3018,ヨウ化ナトリウム（１３１Ｉ）,３．７ＭＢｑ１カプセル,局,,,ヨウ化ナトリウム（１３１Ｉ）カプセル,,,,,1097.4,,
内用薬,4300003M5010,ヨウ化ナトリウム（１３１Ｉ）,３７ＭＢｑ１カプセル,局,,,ヨウ化ナトリウム（１３１Ｉ）カプセル,,,,,6435.0,,
内用薬,4300003M6017,ヨウ化ナトリウム（１３１Ｉ）,１１１ＭＢｑ１カプセル,局,,,ヨウ化ナトリウム（１３１Ｉ）カプセル,,,,,12870.0,,
内用薬,4300003M7013,ヨウ化ナトリウム（１３１Ｉ）,１８５ＭＢｑ１カプセル,局,,,ヨウ化ナトリウム（１３１Ｉ）カプセル,,,,,12043.9,,
内用薬,4300003M8010,ヨウ化ナトリウム（１３１Ｉ）,１，１１０ＭＢｑ１カプセル,局,,,ヨウ化ナトリウム（１３１Ｉ）カプセル,,,,,46200.0,,
内用薬,4300003M9016,ヨウ化ナトリウム（１３１Ｉ）,１，８５０ＭＢｑ１カプセル,局,,,ヨウ化ナトリウム（１３１Ｉ）カプセル,,,,,69300.0,,
内用薬,4411001F1040,ジフェンヒドラミン塩酸塩,１０ｍｇ１錠,,,,レスタミンコーワ錠１０ｍｇ,興和,,,,6.1,,
内用薬,4413002B1030,ヒベンズ酸プロメタジン,１０％１ｇ,,,,ヒベルナ散１０％,田辺ファーマ,,,,6.5,,
内用薬,4413002C1035,プロメタジンメチレンジサリチル酸塩,１０％１ｇ,,,,ピレチア細粒１０％,高田製薬,,,,9.5,,
内用薬,4413002F1031,プロメタジン塩酸塩,５ｍｇ１錠,,,,ピレチア錠（５ｍｇ）,高田製薬,,,,6.5,,
内用薬,4413002F1040,プロメタジン塩酸塩,５ｍｇ１錠,,,,ヒベルナ糖衣錠５ｍｇ,田辺ファーマ,,,,5.9,,
内用薬,4413002F2054,プロメタジン塩酸塩,２５ｍｇ１錠,,,,ピレチア錠（２５ｍｇ）,高田製薬,,,,5.9,,
内用薬,4413002F2062,プロメタジン塩酸塩,２５ｍｇ１錠,,,,ヒベルナ糖衣錠２５ｍｇ,田辺ファーマ,,,,5.9,,
内用薬,4413003Q1037,アリメマジン酒石酸塩,０．０５％１０ｍＬ,,,,アリメジンシロップ０．０５％,ニプロファーマ,,,,15.8,,
内用薬,4413004C2022,メキタジン,０．６％１ｇ,,,,ゼスラン小児用細粒０．６％,旭化成ファーマ,,先発品,,33.0,,
内用薬,4413004C2030,メキタジン,０．６％１ｇ,,,,ニポラジン小児用細粒０．６％,アルフレッサファーマ,,先発品,,33.2,,
内用薬,4413004F1014,メキタジン,３ｍｇ１錠,,,,メキタジン３ｍｇ錠,,後発品,,,5.9,,
内用薬,4413004F1200,メキタジン,３ｍｇ１錠,局,,,ニポラジン錠３ｍｇ,アルフレッサファーマ,,先発品,○,8.7,,
内用薬,4413004F1251,メキタジン,３ｍｇ１錠,局,,,ゼスラン錠３ｍｇ,旭化成ファーマ,,先発品,○,8.7,,
内用薬,4413004Q1058,メキタジン,０．０３％１ｍＬ,,,,ゼスラン小児用シロップ０．０３％,旭化成ファーマ,,先発品,,6.9,,
内用薬,4413004Q1066,メキタジン,０．０３％１ｍＬ,,,,ニポラジン小児用シロップ０．０３％,アルフレッサファーマ,,先発品,,6.9,,
内用薬,4419002B1033,ｄ－クロルフェニラミンマレイン酸塩,１％１ｇ,,,,ポララミン散１％,高田製薬,,,,12.7,,
内用薬,4419002F1027,ｄ－クロルフェニラミンマレイン酸塩,２ｍｇ１錠,,,,ポララミン錠２ｍｇ,高田製薬,,,,5.9,,
内用薬,4419002F1051,ｄ－クロルフェニラミンマレイン酸塩,２ｍｇ１錠,,,,ｄ－クロルフェニラミンマレイン酸塩錠２ｍｇ「ＮＩＧ」,日医工岐阜工場,後発品,,,5.9,,
内用薬,4419002Q1095,ｄ－クロルフェニラミンマレイン酸塩,０．０４％１０ｍＬ,,,,ポララミンシロップ０．０４％,高田製薬,,準先発品,○,15.5,,
内用薬,4419002Q1125,ｄ－クロルフェニラミンマレイン酸塩,０．０４％１０ｍＬ,,,,ｄ－クロルフェニラミンマレイン酸塩シロップ０．０４％「トーワ」,東和薬品,後発品,,,8.8,,
内用薬,4419002Q1133,ｄ－クロルフェニラミンマレイン酸塩,０．０４％１０ｍＬ,,,,ｄ－クロルフェニラミンマレイン酸塩シロップ０．０４％「ツルハラ」,鶴原製薬,後発品,,,8.8,,
内用薬,4419002Q1141,ｄ－クロルフェニラミンマレイン酸塩,０．０４％１０ｍＬ,,,,ｄ－クロルフェニラミンマレイン酸塩シロップ０．０４％「日新」,日新製薬（山形）,後発品,,,9.1,,
内用薬,4419002R1031,ｄ－クロルフェニラミンマレイン酸塩,０．２％１ｇ,,,,ポララミンドライシロップ０．２％,高田製薬,,,,7.5,,
内用薬,4419003B1011,クロルフェニラミンマレイン酸塩,１％１ｇ,局,,,クロルフェニラミンマレイン酸塩散,,,,,7.7,,
内用薬,4419003F1013,クロルフェニラミンマレイン酸塩,２ｍｇ１錠,局,,,クロルフェニラミンマレイン酸塩錠,,,,,8.7,,
内用薬,4419003F2010,クロルフェニラミンマレイン酸塩,４ｍｇ１錠,局,,,クロルフェニラミンマレイン酸塩錠,,,,,8.7,,
内用薬,4419003X1019,クロルフェニラミンマレイン酸塩,１ｇ,局,,,クロルフェニラミンマレイン酸塩,,,,,29.7,,
